source_card_id	reward_kind	rule_id	description	target_card_ids
item.maple-shortbow	MATERIAL_CONVERSION	material.stringing.maple_shortbow.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.maple_shortbow_u.64
item.mithril_crossbow_u.9461	MATERIAL_CONVERSION	material.stringing.mithril_crossbow.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.mithril_crossbow.9181
item.mithril_crossbow.9181	MATERIAL_CONVERSION	material.stringing.mithril_crossbow.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.mithril_crossbow_u.9461
item.oak_longbow_u.56	MATERIAL_CONVERSION	material.stringing.oak_longbow.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.oak-longbow
item.oak-longbow	MATERIAL_CONVERSION	material.stringing.oak_longbow.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.oak_longbow_u.56
item.oak_shortbow_u.54	MATERIAL_CONVERSION	material.stringing.oak_shortbow.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.oak_shortbow
item.oak_shortbow	MATERIAL_CONVERSION	material.stringing.oak_shortbow.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.oak_shortbow_u.54
item.onyx_amulet_u.6579	MATERIAL_CONVERSION	material.stringing.onyx_amulet.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.onyx_amulet.6581
item.onyx_amulet.6581	MATERIAL_CONVERSION	material.stringing.onyx_amulet.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.onyx_amulet_u.6579
item.opal_amulet_u.21099	MATERIAL_CONVERSION	material.stringing.opal_amulet.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.opal_amulet.21108
item.opal_amulet.21108	MATERIAL_CONVERSION	material.stringing.opal_amulet.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.opal_amulet_u.21099
item.ruby_amulet_u.1679	MATERIAL_CONVERSION	material.stringing.ruby_amulet.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.ruby_amulet.1698
item.ruby_amulet.1698	MATERIAL_CONVERSION	material.stringing.ruby_amulet.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.ruby_amulet_u.1679
item.sapphire_amulet_u.1675	MATERIAL_CONVERSION	material.stringing.sapphire_amulet.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.sapphire_amulet.1694
item.sapphire_amulet.1694	MATERIAL_CONVERSION	material.stringing.sapphire_amulet.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.sapphire_amulet_u.1675
item.shortbow_u.50	MATERIAL_CONVERSION	material.stringing.shortbow.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.shortbow
item.shortbow	MATERIAL_CONVERSION	material.stringing.shortbow.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.shortbow_u.50
item.steel_crossbow_u.9459	MATERIAL_CONVERSION	material.stringing.steel_crossbow.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.steel-crossbow
item.steel-crossbow	MATERIAL_CONVERSION	material.stringing.steel_crossbow.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.steel_crossbow_u.9459
item.topaz_amulet_u.21105	MATERIAL_CONVERSION	material.stringing.topaz_amulet.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.topaz_amulet.21114
item.topaz_amulet.21114	MATERIAL_CONVERSION	material.stringing.topaz_amulet.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.topaz_amulet_u.21105
item.willow_longbow_u.58	MATERIAL_CONVERSION	material.stringing.willow_longbow.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.willow-longbow
item.willow-longbow	MATERIAL_CONVERSION	material.stringing.willow_longbow.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.willow_longbow_u.58
item.willow_shortbow_u.60	MATERIAL_CONVERSION	material.stringing.willow_shortbow.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.willow_shortbow
item.willow_shortbow	MATERIAL_CONVERSION	material.stringing.willow_shortbow.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.willow_shortbow_u.60
item.yew_longbow_u.66	MATERIAL_CONVERSION	material.stringing.yew_longbow.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.yew_longbow.855
item.yew_longbow.855	MATERIAL_CONVERSION	material.stringing.yew_longbow.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.yew_longbow_u.66
item.yew_shortbow_u.68	MATERIAL_CONVERSION	material.stringing.yew_shortbow.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.yew_shortbow.857
item.yew_shortbow.857	MATERIAL_CONVERSION	material.stringing.yew_shortbow.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.yew_shortbow_u.68
item.zenyte_amulet_u.19501	MATERIAL_CONVERSION	material.stringing.zenyte_amulet.forward	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.zenyte_amulet.19541
item.zenyte_amulet.19541	MATERIAL_CONVERSION	material.stringing.zenyte_amulet.reverse	Links the directly unstrung and strung forms of the same item; generic string materials are not granted.	item.zenyte_amulet_u.19501
item.unstrung_symbol.1714	MATERIAL_CONVERSION	material.stringing.holy_symbol.forward	Links the directly unstrung and strung silver-symbol stages; wool is not granted.	item.unblessed_symbol.1716
item.unblessed_symbol.1716	MATERIAL_CONVERSION	material.stringing.holy_symbol.reverse	Links the directly unstrung and strung silver-symbol stages; wool is not granted.	item.unstrung_symbol.1714
item.unstrung_emblem.1720	MATERIAL_CONVERSION	material.stringing.unholy_symbol.forward	Links the directly unstrung and strung silver-emblem stages; wool is not granted.	item.unpowered_symbol.1722
item.unpowered_symbol.1722	MATERIAL_CONVERSION	material.stringing.unholy_symbol.reverse	Links the directly unstrung and strung silver-emblem stages; wool is not granted.	item.unstrung_emblem.1720
item.bronze_dart_tip.819	MATERIAL_CONVERSION	material.ammunition.dart.bronze.forward	Links a dart tip with the corresponding finished dart; feathers are not granted.	item.bronze_dart.806
item.bronze_dart.806	MATERIAL_CONVERSION	material.ammunition.dart.bronze.reverse	Links a dart tip with the corresponding finished dart; feathers are not granted.	item.bronze_dart_tip.819
item.bronze_javelin_tips.19570	MATERIAL_CONVERSION	material.ammunition.javelin.bronze.forward	Links javelin tips with the corresponding finished javelin; shafts are not granted.	item.bronze_javelin.825
item.bronze_javelin.825	MATERIAL_CONVERSION	material.ammunition.javelin.bronze.reverse	Links javelin tips with the corresponding finished javelin; shafts are not granted.	item.bronze_javelin_tips.19570
item.iron_dart_tip.820	MATERIAL_CONVERSION	material.ammunition.dart.iron.forward	Links a dart tip with the corresponding finished dart; feathers are not granted.	item.iron_dart.807
item.iron_dart.807	MATERIAL_CONVERSION	material.ammunition.dart.iron.reverse	Links a dart tip with the corresponding finished dart; feathers are not granted.	item.iron_dart_tip.820
item.iron_javelin_tips.19572	MATERIAL_CONVERSION	material.ammunition.javelin.iron.forward	Links javelin tips with the corresponding finished javelin; shafts are not granted.	item.iron_javelin.826
item.iron_javelin.826	MATERIAL_CONVERSION	material.ammunition.javelin.iron.reverse	Links javelin tips with the corresponding finished javelin; shafts are not granted.	item.iron_javelin_tips.19572
item.steel_dart_tip.821	MATERIAL_CONVERSION	material.ammunition.dart.steel.forward	Links a dart tip with the corresponding finished dart; feathers are not granted.	item.steel_dart.808
item.steel_dart.808	MATERIAL_CONVERSION	material.ammunition.dart.steel.reverse	Links a dart tip with the corresponding finished dart; feathers are not granted.	item.steel_dart_tip.821
item.steel_javelin_tips.19574	MATERIAL_CONVERSION	material.ammunition.javelin.steel.forward	Links javelin tips with the corresponding finished javelin; shafts are not granted.	item.steel_javelin.827
item.steel_javelin.827	MATERIAL_CONVERSION	material.ammunition.javelin.steel.reverse	Links javelin tips with the corresponding finished javelin; shafts are not granted.	item.steel_javelin_tips.19574
item.mithril_dart_tip.822	MATERIAL_CONVERSION	material.ammunition.dart.mithril.forward	Links a dart tip with the corresponding finished dart; feathers are not granted.	item.mithril_dart.809
item.mithril_dart.809	MATERIAL_CONVERSION	material.ammunition.dart.mithril.reverse	Links a dart tip with the corresponding finished dart; feathers are not granted.	item.mithril_dart_tip.822
item.mithril_javelin_tips.19576	MATERIAL_CONVERSION	material.ammunition.javelin.mithril.forward	Links javelin tips with the corresponding finished javelin; shafts are not granted.	item.mithril_javelin.828
item.mithril_javelin.828	MATERIAL_CONVERSION	material.ammunition.javelin.mithril.reverse	Links javelin tips with the corresponding finished javelin; shafts are not granted.	item.mithril_javelin_tips.19576
item.adamant_dart_tip.823	MATERIAL_CONVERSION	material.ammunition.dart.adamant.forward	Links a dart tip with the corresponding finished dart; feathers are not granted.	item.adamant_dart.810
item.adamant_dart.810	MATERIAL_CONVERSION	material.ammunition.dart.adamant.reverse	Links a dart tip with the corresponding finished dart; feathers are not granted.	item.adamant_dart_tip.823
item.adamant_javelin_tips.19578	MATERIAL_CONVERSION	material.ammunition.javelin.adamant.forward	Links javelin tips with the corresponding finished javelin; shafts are not granted.	item.adamant_javelin.829
item.adamant_javelin.829	MATERIAL_CONVERSION	material.ammunition.javelin.adamant.reverse	Links javelin tips with the corresponding finished javelin; shafts are not granted.	item.adamant_javelin_tips.19578
item.rune_dart_tip.824	MATERIAL_CONVERSION	material.ammunition.dart.rune.forward	Links a dart tip with the corresponding finished dart; feathers are not granted.	item.rune_dart.811
item.rune_dart.811	MATERIAL_CONVERSION	material.ammunition.dart.rune.reverse	Links a dart tip with the corresponding finished dart; feathers are not granted.	item.rune_dart_tip.824
item.rune_javelin_tips.19580	MATERIAL_CONVERSION	material.ammunition.javelin.rune.forward	Links javelin tips with the corresponding finished javelin; shafts are not granted.	item.rune_javelin.830
item.rune_javelin.830	MATERIAL_CONVERSION	material.ammunition.javelin.rune.reverse	Links javelin tips with the corresponding finished javelin; shafts are not granted.	item.rune_javelin_tips.19580
item.dragon_dart_tip.11232	MATERIAL_CONVERSION	material.ammunition.dart.dragon.forward	Links a dart tip with the corresponding finished dart; feathers are not granted.	item.dragon_dart.11230
item.dragon_dart.11230	MATERIAL_CONVERSION	material.ammunition.dart.dragon.reverse	Links a dart tip with the corresponding finished dart; feathers are not granted.	item.dragon_dart_tip.11232
item.dragon_javelin_tips.19582	MATERIAL_CONVERSION	material.ammunition.javelin.dragon.forward	Links javelin tips with the corresponding finished javelin; shafts are not granted.	item.dragon_javelin.19484
item.dragon_javelin.19484	MATERIAL_CONVERSION	material.ammunition.javelin.dragon.reverse	Links javelin tips with the corresponding finished javelin; shafts are not granted.	item.dragon_javelin_tips.19582
item.amethyst_dart_tip.25853	MATERIAL_CONVERSION	material.ammunition.dart.amethyst.forward	Links a dart tip with the corresponding finished dart; feathers are not granted.	item.amethyst_dart.25849
