card_id	value
item.nature_talisman.1462	Drop|Locate
item.nature_tiara.5541	Drop|Wear
item.navy_cavalier.12325	Drop|Wear
item.necklace_mould.1597	Drop
item.necklace_of_anguish.19547	Drop|Wear
item.necklace_of_faith.21157	Drop|Wear
item.necklace_of_passage_5.21146	Drop|Rub|Wear
item.necklace_of_rupture.33639	Drop|Wear
item.needle.1733	Drop
item.neitiznot_faceguard.24271	Dismantle|Drop|Wear
item.neitiznot_shield.10826	Drop|Wield
item.nettle_tea.4239	Drink|Drop|Empty
item.nettle_water.4237	Drink|Drop|Empty
item.new_crystal_bow.4212	Drop|Wield
item.new_crystal_bow_i.11748	Drop|Wield
item.new_crystal_halberd_full.13091	Drop|Wield
item.new_crystal_halberd_full_i.13080	Drop|Wield
item.new_crystal_shield.4224	Drop|Wield
item.new_crystal_shield_i.11759	Drop|Wield
item.nice_hedge.8204	Drop
item.nickel_ore.31719	Drop
item.nightmare_staff.24422	Drop|Wield
item.nightshade.27790	Drop|Eat
item.nihil_dust.26368	Drop
item.nihil_horn.26372	Drop
item.nihil_shard.26231	Drop
item.nimbleness_charm.30676	Drop|Inspect
item.ninja_impling_jar.11254	Destroy|Drop|Loot
item.noose_wand.10150	Drop|Wield
item.nose_peg.4168	Drop|Wear
item.noxifer_seed.20903	Drop
item.noxious_halberd.29796	Drop|Wield
item.numulite.21555	Drop
item.nunchaku.19918	Drop|Wield
item.nurse_hat.6548	Destroy|Drop|Wear
item.oak_armchair.8313	Drop
item.oak_armour_case.9826	Drop
item.oak_bed.8032	Drop
item.oak_bench.8109	Drop
item.oak_bird_house.21515	Drop
item.oak_blackjack.4599	Drop|Wield
item.oak_blackjack_d.6410	Drop|Wield
item.oak_blackjack_o.6408	Drop|Wield
item.oak_bookcase.8320	Drop
item.oak_cape_rack.9817	Drop
item.oak_chair.8312	Drop
item.oak_clock.8052	Drop
item.oak_dining_table.8116	Drop
item.oak_drawers.8039	Drop
item.oak_dresser.8047	Drop
item.oak_fancy_dress_box.9865	Drop
item.oak_hull_parts.32044	Drop
item.oak_kitchen_table.8247	Drop
item.oak_leaves.6022	Drop
item.oak_logs.1521	Drop
item.oak_longbow_u.56	Drop
item.oak_magic_wardrobe.9852	Drop
item.oak_plank.8778	Drop
item.oak_pyre_logs.3440	Drop
item.oak_repair_kit.31967	Apply|Drop
item.oak_roots.6043	Drop
item.oak_sapling.5370	Drop
item.oak_seedling.5358	Drop
item.oak_seedling_w.5364	Drop
item.oak_shaving_stand.8046	Drop
item.oak_shield.22251	Drop|Wield
item.oak_shortbow_u.54	Drop
item.oak_stock.9442	Drop
item.oak_toy_box.9836	Drop
item.oak_treasure_chest.9839	Drop
item.oak_wardrobe.8040	Drop
item.oathplate_armour_set.30744	Drop
item.oathplate_chest.30753	Drop|Wear
item.oathplate_helm.30750	Drop|Wear
item.oathplate_legs.30756	Drop|Wear
item.oathplate_shards.30765	Drop
item.oathplate_slayer_helmet.33338	Check|Disassemble|Drop|Wear
item.oathplate_slayer_helmet_i.33439	Check|Disassemble|Drop|Wear
item.obsidian_armour_set.21279	Drop
item.obsidian_cape.6568	Drop|Wear
item.obsidian_cape_r.20050	Drop|Wear
item.obsidian_helmet.21298	Drop|Wear
item.obsidian_platebody.21301	Drop|Wear
item.obsidian_platelegs.21304	Drop|Wear
item.occult_necklace.12002	Drop|Wear
item.occult_ornament_kit.20065	Drop
item.ochre_snelm.3331	Drop|Wear
item.odd_batta.2245	Drop|Eat
item.odd_bird_seed.10178	Drop
item.odd_cocktail.2094	Drink|Drop|Empty
item.odd_crunchies.2197	Drop|Eat
item.odd_gnomebowl.2173	Drop|Eat
item.odd_spectacles.26963	Drop|Wear
item.odium_shard_1.11928	Drop
item.odium_shard_2.11929	Drop
item.odium_shard_3.11930	Drop
item.odium_ward.11926	Drop|Revert|Wield
item.ogre_arrow.2866	Drop|Wield
item.ogre_arrow_shaft.2864	Drop
item.ogre_bow.2883	Check kills|Drop|Wield
item.ogre_coffin_key.4850	Drop
item.oil_lamp.4522	Drop|Extinguish
item.oil_lantern.4537	Drop|Extinguish
item.oil_lantern_frame.4540	Drop
item.oily_fishing_rod.1585	Drop
item.oily_pearl_fishing_rod.23122	Drop|Wield
item.old_demon_mask.20029	Drop|Wear
item.old_school_bond.13190	Deposit|Discard|Drop|Redeem
item.old_wool.27494	Drop
item.olive_oil_4.3422	Drop|Empty
item.one_barrel.8860	Drop
item.onion.1957	Drop|Eat
item.onion_seed.5319	Drop
item.onion_tomato.1875	Drop|Eat
item.onions_10.5458	Drop|Empty|Fill|Remove-one
item.onyx.6573	Drop
item.onyx_amulet.6581	Drop|Wear
item.onyx_amulet_u.6579	Drop
item.onyx_bolt_tips.9194	Drop
item.onyx_bolts.9342	Drop|Wield
item.onyx_bolts_e.9245	Drop|Wield
item.onyx_bracelet.11130	Drop|Wear
item.onyx_dragon_bolts.21973	Drop|Wield
item.onyx_dragon_bolts_e.21950	Drop|Wield
item.onyx_necklace.6577	Drop|Wear
item.onyx_ring.6575	Drop|Wear
item.opal.1609	Drop
item.opal_amulet.21108	Drop|Wear
item.opal_amulet_u.21099	Drop
item.opal_bolt_tips.45	Drop
item.opal_bolts.879	Drop|Wield
item.opal_bolts_e.9236	Drop|Wield
item.opal_bracelet.21117	Drop|Wear
item.opal_dragon_bolts.21955	Drop|Wield
item.opal_dragon_bolts_e.21932	Drop|Wield
item.opal_machete.6313	Drop|Wield
item.opal_necklace.21090	Drop|Wear
item.opal_ring.21081	Drop|Wear
item.open_black_coffin.25471	Configure|Destroy|Empty|Fill|Wear
item.open_bronze_coffin.25469	Configure|Destroy|Empty|Fill|Wear
item.open_coal_bag.24480	Check|Close|Destroy|Empty|Fill
item.open_fish_barrel.25584	Check|Close|Destroy|Fill
item.open_fish_sack_barrel.25587	Close|Configure|Destroy|Fill|Wear
item.open_forestry_basket.28145	Configure|Destroy|Fill|View|Wear
item.open_gem_bag.24481	Check|Close|Destroy|Empty|Fill
item.open_gem_pouch.33386	Check|Close|Destroy|Empty|Fill
item.open_gem_sack.33395	Check|Close|Destroy|Empty|Fill
item.open_gem_satchel.33389	Check|Close|Destroy|Empty|Fill
item.open_gem_tote.33392	Check|Close|Destroy|Empty|Fill
item.open_gold_coffin.25473	Configure|Destroy|Empty|Fill|Wear
item.open_herb_box.11739	Bank-all|Check|Drop|Take-one
item.open_herb_sack.24478	Check|Close|Destroy|Empty|Fill
item.open_log_basket.28142	Check|Close|Destroy|Fill|Wear
item.open_reagent_pouch.29998	Check|Close|Destroy|Empty|Fill
item.open_seed_box.24482	Check|Close|Destroy|Empty|Fill
item.open_silklined_herb_sack.33137	Check|Close|Destroy|Empty|Fill
item.open_silver_coffin.25472	Configure|Destroy|Empty|Fill|Wear
item.open_steel_coffin.25470	Configure|Destroy|Empty|Fill|Wear
item.opulent_table.8121	Drop
item.orange.2108	Drop|Eat|Wear
item.orange_boater.7321	Drop|Wear
item.orange_candy.24987	Drop|Eat
item.orange_cape.1031	Drop|Wear
item.orange_chunks.2110	Drop|Eat
item.orange_dye.1769	Drop
item.orange_feather.10091	Drop
item.orange_flowers.2470	Drop|Wield
item.orange_goblin_mail.286	Drop|Wear
item.orange_salamander.10146	Drop|Release|Wield
item.orange_sapling.5498	Drop
item.orange_seedling.5482	Drop
item.orange_seedling_w.5490	Drop
item.orange_slices.2112	Drop|Eat
item.orange_tree_seed.5285	Drop
item.oranges_1.5388	Drop|Empty|Fill|Remove-one
item.orchid_seed.6458	Destroy
item.orikalkum_gravel.33657	Drop
item.ornate_boots.23093	Destroy|Drop|Wear
item.ornate_cape.23099	Destroy|Drop|Wear
item.ornate_gloves.23091	Destroy|Drop|Wear
item.ornate_helm.23101	Destroy|Drop|Wear
item.ornate_knife.33740	Destroy
item.ornate_legs.23095	Destroy|Drop|Wear
item.ornate_maul_handle.24229	Drop
item.ornate_top.23097	Destroy|Drop|Wear
item.osman_s_report.26602	Destroy|Drop|Read
item.osmumten_s_fang.26219	Drop|Wield
item.osprey_feather.32824	Destroy
item.ourania_teleport.24951	Break|Drop
item.ourg_bonemeal.4855	Drop|Empty
item.ourg_bones.4834	Bury|Drop
item.oyster.407	Drop|Open
item.oyster_pearl.411	Drop
item.oyster_pearls.413	Drop
item.paddewwa_teleport.12781	Break|Drop
item.palm_sapling.5502	Drop
item.palm_seedling.5486	Drop
item.palm_seedling_w.5494	Drop
item.palm_tree_seed.5289	Drop
item.pantaloons.10396	Drop|Wear
item.papaya_fruit.5972	Drop|Eat
item.papaya_sapling.5501	Drop
item.papaya_seedling.5485	Drop
item.papaya_seedling_w.5493	Drop
item.papaya_tree_seed.5288	Drop
item.papyrus.970	Drop
item.pastry_dough.1953	Drop
item.pasty_jogre_bones.3128	Bury|Drop
item.pat_of_butter.6697	Drop
item.peaceful_blessing.20226	Drop|Equip
item.peach.6883	Drop|Eat
item.pearl_barbarian_rod.22842	Drop|Wield
item.pearl_bolt_tips.46	Drop
item.pearl_bolts.880	Drop|Wield
item.pearl_bolts_e.9238	Drop|Wield
item.pearl_dragon_bolts.21959	Drop|Wield
item.pearl_dragon_bolts_e.21936	Drop|Wield
item.pearl_fishing_rod.22846	Drop|Wield
item.pearl_fly_fishing_rod.22844	Drop|Wield
item.pegasian_boots.13237	Drop|Wear
item.pegasian_crystal.13229	Drop
item.penance_gloves.10553	Drop|Wear
item.penance_skirt.10555	Drop|Wear
item.pendant_of_ates.29893	Check|Drop|Rub|Uncharge|Wear
item.pendant_of_ates_inert.29892	Check|Dismantle|Drop|Wear
item.pendant_of_lucien.86	Drop|Wear
item.penguin_bongos.10592	Drop|Play
item.penguin_mask.12428	Drop|Wear
item.perfect_gold_bar.2365	Drop
item.perfect_gold_ore.446	Drop
item.perfect_necklace.774	Drop|Wear
item.perfect_ring.773	Drop|Wear
item.perfected_quetzal_whistle_blueprint.29256	Check|Craft|Drop
item.perildance_bitter.31817	Destroy|Drink|Drop
item.pest_control_teleport.12407	Drop|Teleport
item.pestle_and_mortar.233	Drop
item.pet_kraken.12655	Drop
item.pet_rock.3695	Drop|Interact|Wield
item.petal_garland.28655	Drop|Wear
item.pharaoh_s_sceptre.9044	Check|Convert|Drop|Last-Teleport|Teleport|Uncharge|Wield
item.phasmatys_flag.8971	Drop|Wield
item.pheasant_boots.28618	Drop|Wear
item.pheasant_cape.28616	Drop|Wear
item.pheasant_hat.28620	Drop|Wear
item.pheasant_legs.28622	Drop|Wear
item.pheasant_tail_feathers.28624	Drop
item.phluxia_bat_3.20877	Drop|Eat
item.phoenix_crossbow.767	Drop|Inspect|Wield
item.phoenix_feather.4621	Drop
item.phoenix_necklace.11090	Drop|Wear
item.phrin_remains.3398	Drop
item.pickaxe_handle.466	Drop
item.pie_dish.2313	Drop
item.pie_recipe_book.7162	Drop|Read
item.pie_shell.2315	Drop
item.pile_of_salt.4689	Drop
item.pillar_coral.31484	Drop
item.pillar_frag.31513	Drop
item.pillar_potion_unf.31665	Drop|Empty
item.pineapple.2114	Drop|Eat
item.pineapple_chunks.2116	Drop|Eat
item.pineapple_pizza.2301	Drop|Eat
item.pineapple_punch.2048	Drink|Drop|Empty
item.pineapple_ring.2118	Drop|Eat
item.pineapple_sapling.5500	Drop
item.pineapple_seed.5287	Drop
item.pineapple_seedling.5484	Drop
item.pineapple_seedling_w.5492	Drop
item.pink_boater.12309	Drop|Wear
item.pink_boots.626	Drop|Wear
item.pink_candy.24988	Drop|Eat
item.pink_cape.6959	Drop|Wear
item.pink_elegant_blouse.12339	Drop|Wear
item.pink_elegant_legs.12317	Drop|Wear
item.pink_elegant_shirt.12315	Drop|Wear
item.pink_elegant_skirt.12341	Drop|Wear
item.pink_goblin_mail.9059	Drop|Wear
item.pink_hat.656	Drop|Wear
item.pink_headband.12305	Drop|Wear
item.pink_robe_bottoms.646	Drop|Wear
item.pink_robe_top.636	Drop|Wear
item.pink_rose_seed.6455	Destroy
item.pink_skirt.1013	Drop|Wear
item.pirate_bandana.7112	Drop|Wear
item.pirate_boots.7114	Drop|Wear
item.pirate_hat.8950	Drop|Wear
item.pirate_hat_patch.12412	Drop|Wear
item.pirate_leggings.7116	Drop|Wear
item.pirate_s_hat.2651	Drop|Wear
item.pirate_s_hook.2997	Drop|Wear
item.piscarilius_banner.20260	Drop|Wield
item.piscarilius_hood.20122	Drop|Wear
item.piscarilius_scarf.19952	Drop|Wear
item.piscatoris_teleport.12408	Drop|Teleport
item.pith_helmet.12516	Drop|Wear
item.pitta_bread.1865	Drop
item.pizza_base.2283	Drop
item.plague_jacket.284	Drop|Wear
item.plague_trousers.285	Drop|Wear
item.plain_of_mud_sphere.26577	Break|Drop
item.plain_pizza.2289	Drop|Eat
item.plain_satchel.10877	Drop|Empty|Inspect|Wear
item.plank.960	Drop
item.plank_sack.24882	Check|Drop|Empty|Fill
item.plant_cure.6036	Drop|Empty
item.pointed_blood_n_tar_snelm.3339	Drop|Wear
item.pointed_bruise_blue_snelm.3343	Drop|Wear
item.pointed_myre_snelm.3337	Drop|Wear
item.pointed_ochre_snelm.3341	Drop|Wear
item.poison.273	Drop
item.poison_chalice.197	Drink|Drop
item.poison_ivy_berries.6018	Drop
item.poison_ivy_seed.5106	Drop
item.poison_karambwan.3146	Drop|Eat
item.poisoned_cheese.6768	Drop|Eat
item.polar_camo_legs.10067	Drop|Wear
item.polar_camo_top.10065	Drop|Wear
item.polar_kebbit_fur.10117	Drop
item.polished_buttons.10496	Drop
item.pollnivneach_teleport.11743	Break|Drop|Revert
item.portable_waystone.26549	Destroy|Drop|Teleport|Wear
item.pot_lid.4440	Drop
item.pot_of_cornflour.7468	Drop|Empty
item.pot_of_cream.2130	Drop|Eat
item.pot_of_tea_4.7692	Drop|Empty
item.pot_of_vinegar.7811	Drop|Empty
item.potato.1942	Drop|Eat
item.potato_cactus.3138	Drop
item.potato_cactus_seed.22873	Drop
item.potato_sack.30947	Destroy|Drop|Wear
item.potato_seed.5318	Drop
item.potato_with_butter.6703	Drop|Eat
item.potato_with_cheese.6705	Drop|Eat
item.potatoes_10.5438	Drop|Empty|Fill|Remove-one
item.pottery_scarab.9032	Drop
item.pottery_statuette.9036	Drop
item.prael_bat_1.20873	Drop|Eat
item.prayer_cape.9759	Drop|Wear
item.prayer_hood.9761	Drop|Wear
item.pre_nature_amulet.6041	Drop|Wear
item.premade_blurb_sp.2028	Drink|Drop
item.premade_c_t_batta.2223	Drop|Eat
item.premade_ch_crunch.2239	Drop|Eat
item.premade_choc_bomb.2229	Drop|Eat
item.premade_choc_s_dy.2030	Drink|Drop
item.premade_dr_dragon.2032	Drink|Drop
item.premade_fr_blast.2034	Drink|Drop
item.premade_fr_t_batta.2225	Drop|Eat
item.premade_p_punch.2036	Drink|Drop
item.premade_s_y_crunch.2241	Drop|Eat
item.premade_sgg.2038	Drink|Drop
item.premade_t_d_batta.2221	Drop|Eat
item.premade_t_d_crunch.2243	Drop|Eat
item.premade_ttl.2231	Drop|Eat
item.premade_veg_ball.2235	Drop|Eat
item.premade_veg_batta.2227	Drop|Eat
item.premade_w_m_batta.2219	Drop|Eat
item.premade_w_m_crun.2237	Drop|Eat
item.premade_wiz_blz_d.2040	Drink|Drop
item.premade_worm_hole.2233	Drop|Eat
item.prescription_goggles.29974	Change|Drop|Wear
item.priest_gown.426	Drop|Wear
item.prifddinas_teleport.23771	Break|Drop|Revert
item.primed_bar.9727	Drop
item.primed_mind_bar.9728	Drop
item.primordial_boots.13239	Drop|Wear
item.primordial_crystal.13231	Drop
item.princely_monkey.24867	Lap-count|Release|Transform|Wear
item.principum_red.29950	Drink|Drop
item.prison_uniform_top.31353	Destroy|Drop|Wear
item.prison_uniform_trousers.31355	Destroy|Drop|Wear
item.proboscis.6319	Drop
item.progress_hat.6885	Destroy|Drop|Talk-to|Wear
item.proselyte_cuisse.9676	Drop|Wear
item.proselyte_harness_f.9670	Drop|Unpack
item.proselyte_harness_m.9666	Drop|Unpack
item.proselyte_hauberk.9674	Drop|Wear
item.proselyte_sallet.9672	Drop|Wear
item.proselyte_tasset.9678	Drop|Wear
item.prospector_boots.12016	Drop|Wear
item.prospector_helmet.12013	Drop|Wear
item.prospector_jacket.12014	Drop|Wear
item.prospector_legs.12015	Drop|Wear
item.psykk_bat_6.20883	Drop|Eat
item.pure_essence.7936	Destroy|Drop
item.purging_staff.29594	Drop|Revert|Wield
item.purple_boater.12311	Drop|Wear
item.purple_boots.2934	Drop|Wear
item.purple_candy.24983	Drop|Eat
item.purple_cape.1029	Drop|Wear
item.purple_dye.1773	Drop
item.purple_elegant_blouse.10436	Drop|Wear
item.purple_elegant_legs.10418	Drop|Wear
item.purple_elegant_shirt.10416	Drop|Wear
item.purple_elegant_skirt.10438	Drop|Wear
item.purple_firelighter.10326	Drop
item.purple_flowers.2468	Drop|Wield
item.purple_gloves.2942	Drop|Wear
item.purple_goblin_mail.9058	Drop|Wear
item.purple_hat.2940	Drop|Wear
item.purple_logs.10329	Drop
item.purple_naval_shirt.8957	Drop|Wear
item.purple_navy_slacks.8996	Drop|Wear
item.purple_robe_bottoms.2938	Drop|Wear
item.purple_robe_top.2936	Drop|Wear
item.purple_slayer_helmet.21264	Check|Disassemble|Drop|Wear
item.purple_slayer_helmet_i.21266	Check|Disassemble|Drop|Wear
item.purple_sweets.4561	Drop|Eat
item.purple_tricorn_hat.8964	Drop|Wear
item.pygmy_kraken_ink_sac.32834	Destroy
item.pygmy_kraken_tentacle.32815	Destroy
item.pyre_logs.3438	Drop
item.pyromancer_boots.20710	Drop|Wear
item.pyromancer_garb.20704	Drop|Wear
item.pyromancer_hood.20708	Drop|Wear
item.pyromancer_robe.20706	Drop|Wear
item.pyrophosphite.21545	Drop
item.pysk_fish_0.20856	Drop|Eat
item.quality_violet_tulip_seed.27041	Destroy
item.queen_s_secateurs.7410	Destroy|Drop
item.quest_point_cape.9813	Drop|Teleport|Trim|Wear
item.quest_point_hood.9814	Drop|Wear
item.quetzal_feed.28975	Destroy|Drop
item.rabbit_bone.7896	Drop
item.rabbit_foot.10134	Drop
item.rabbit_mould.11024	Drop
item.rabbit_snare.10031	Drop|Lay
item.rada_s_blessing_1.22941	Drop|Equip|Kourend Woodland
item.rada_s_blessing_2.22943	Drop|Equip|Kourend Woodland
item.rada_s_blessing_3.22945	Drop|Equip|Kourend Woodland|Mount Karuulm
item.rada_s_blessing_4.22947	Drop|Equip|Kourend Woodland|Mount Karuulm
item.radiant_oathplate_chest.30779	Drop|Revert|Wear
item.radiant_oathplate_helm.30777	Drop|Revert|Wear
item.radiant_oathplate_legs.30781	Drop|Revert|Wear
item.radiant_slayer_helmet.33340	Check|Disassemble|Drop|Revert|Wear
item.radiant_slayer_helmet_i.33445	Check|Disassemble|Drop|Revert|Wear
item.rain_bow.23357	Drop|Wield
item.rainbow_crab.31677	Drop
item.rainbow_crab_meat.31703	Drop|Eat
item.rainbow_crab_paste.31710	Drop
item.rainbow_fish.10136	Drop|Eat
item.rake.5341	Drop
item.rake_handle.5347	Drop
item.rake_head.5348	Drop
item.ram_mask.29929	Destroy|Drop|Wear
item.ram_skull_helm.7917	Drop|Wear
item.ranarr_potion_unf.99	Drop|Empty
item.ranarr_seed.5295	Drop
item.ranarr_weed.257	Drop
item.ranger_boots.2577	Drop|Wear
item.ranger_gloves.19994	Drop|Wear
item.ranger_hat.10550	Drop|Wear
item.rangers_tights.23249	Drop|Wear
item.rangers_tunic.12596	Drop|Wear
item.ranging_cape.9756	Commune|Drop|Wear
item.ranging_hood.9758	Drop|Wear
item.rapier.7142	Drop|Wield
item.rare_enriched_bone.21553	Drop
item.rat_bone.7836	Drop
item.rat_pole.6773	Drop|Remove-rat|Wield
item.rations.28422	Destroy|Eat
item.raurg_bonemeal.4854	Drop|Empty
item.raurg_bones.4832	Bury|Drop
item.raw_admiral_pie.7196	Drop
item.raw_anglerfish.13439	Drop
item.raw_barb_tailed_kebbit.29101	Drop
item.raw_bass.363	Drop
item.raw_batta.2250	Drop
item.raw_bear_meat.2136	Drop
item.raw_beast_meat.9986	Drop
item.raw_bird_meat.9978	Drop
item.raw_blue_crab_meat.31692	Drop
item.raw_bluefin.32341	Drop
item.raw_boar_meat.25833	Drop
item.raw_brawk_fish_3.20861	Drop
item.raw_bream.29216	Drop
item.raw_catfish.25670	Drop
item.raw_cave_eel.5001	Drop
item.raw_cavefish.25658	Drop
item.raw_chompy.2876	Drop
item.raw_cod.341	Drop
item.raw_crunchies.2202	Drop
item.raw_dark_crab.11934	Drop
item.raw_dashing_kebbit.29107	Drop
item.raw_fish_pie.7186	Drop
item.raw_fishcake.7529	Drop
item.raw_fishlike_thing.6200	Drop
item.raw_garden_pie.7176	Drop
item.raw_giant_carp.338	Drop
item.raw_giant_krill.32309	Drop
item.raw_giral_bat_2.20874	Drop
item.raw_gnomebowl.2178	Drop
item.raw_graahk.29119	Drop
item.raw_guanic_bat_0.20870	Drop
item.raw_guide_cake.7543	Destroy|Drop
item.raw_guppy.25652	Drop
item.raw_haddock.32317	Drop
item.raw_halibut.32333	Drop
item.raw_harpoonfish.25564	Drop
item.raw_impaler_meat.33821	Drop
item.raw_jubbly.7566	Drop
item.raw_jumbo_squid.31561	Drop
item.raw_karambwan.3142	Drop
item.raw_karambwanji.3150	Drop
item.raw_kryket_bat_4.20878	Drop
item.raw_kyatt.29125	Drop
item.raw_kyren_fish_6.20867	Drop
item.raw_larupia.29122	Drop
item.raw_lava_eel.2148	Drop
item.raw_leckish_fish_2.20859	Drop
item.raw_mackerel.353	Drop
item.raw_manta_ray.389	Drop
item.raw_marlin.32349	Drop
item.raw_monkfish.7944	Drop
item.raw_moonlight_antelope.29113	Drop
item.raw_moss_lizard.29076	Drop
item.raw_mud_pie.7168	Drop
item.raw_murng_bat_5.20880	Drop
item.raw_mycil_fish_4.20863	Drop
item.raw_mystery_meat.24782	Drop
item.raw_oomlie.2337	Drop
item.raw_pheasant.6178	Drop
item.raw_phluxia_bat_3.20876	Drop
item.raw_prael_bat_1.20872	Drop
item.raw_psykk_bat_6.20882	Drop
item.raw_pyre_fox.29110	Drop
item.raw_pysk_fish_0.20855	Drop
item.raw_rabbit.3226	Drop
item.raw_rainbow_crab_meat.31700	Drop
item.raw_rainbow_fish.10138	Drop
item.raw_rat_meat.2134	Drop
item.raw_red_crab_meat.31686	Drop
item.raw_roqed_fish_5.20865	Drop
item.raw_sea_turtle.395	Drop
item.raw_shark.383	Drop
item.raw_slimy_eel.3379	Drop
item.raw_stuffed_snake.7577	Drop
item.raw_summer_pie.7216	Drop
item.raw_sunlight_antelope.29116	Drop
item.raw_suphi_fish_1.20857	Drop
item.raw_swamp_paste.1940	Drop
item.raw_swordtip_squid.31553	Drop
item.raw_t_bone_steak.33106	Drop
item.raw_tetra.25664	Drop
item.raw_ugthanki_meat.1859	Drop
item.raw_wild_kebbit.29104	Drop
item.raw_wild_pie.7206	Drop
item.raw_yak_meat.10816	Drop
item.raw_yellowfin.32325	Drop
item.ray_barbs.31959	Drop|Inspect
item.reagent_pouch.29996	Check|Destroy|Drop|Empty|Fill|Open
item.red_banana.7572	Drop|Eat
item.red_bead.1470	Drop
item.red_beret.12247	Drop|Wear
item.red_boater.7319	Drop|Wear
item.red_boots.2904	Drop|Wear
item.red_candy.24984	Drop|Eat
item.red_cape.1007	Drop|Wear
item.red_cavalier.12323	Drop|Wear
item.red_chinchompa.9977	Drop|Wield
item.red_crab.7505	Drop
item.red_crab_meat.31689	Drop|Eat
item.red_d_hide_body.2501	Drop|Wear
item.red_d_hide_chaps.2495	Drop|Wear
item.red_d_hide_shield.22281	Drop|Wield
item.red_d_hide_vambraces.2489	Drop|Wear
item.red_dragon_leather.2507	Drop
item.red_dragon_mask.12522	Drop|Wear
item.red_dragonhide.1749	Drop
item.red_dragonhide_set.12869	Drop
item.red_dye.1763	Drop
item.red_elegant_blouse.10424	Drop|Wear
item.red_elegant_legs.10406	Drop|Wear
item.red_elegant_shirt.10404	Drop|Wear
item.red_elegant_skirt.10426	Drop|Wear
item.red_feather.10088	Drop
item.red_firelighter.7329	Drop
item.red_flowers.2462	Drop|Wield
item.red_gloves.2912	Drop|Wear
item.red_goblin_mail.9054	Drop|Wear
item.red_hat.2910	Drop|Wear
item.red_headband.2645	Drop|Wear
item.red_icon.25228	Drop|Equip
item.red_logs.7404	Drop
item.red_mahogany_log.4445	Drop
item.red_naval_shirt.8954	Drop|Wear
item.red_navy_slacks.8993	Drop|Wear
item.red_robe_bottoms.2908	Drop|Wear
item.red_robe_top.2906	Drop|Wear
item.red_rose_seed.6454	Destroy
