card_id	display_name	examine_text	card_type	rarity	categories	entity_family_id	permissions	free_to_play	introduced_version
item.raw_gnomebowl.2178	Raw gnomebowl	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_gnomebowl.2178	ITEM_PROCESS	false	9
item.raw_graahk.29119	Raw graahk	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_graahk.29119	ITEM_PROCESS	false	9
item.raw_guanic_bat_0.20870	Raw guanic bat (0)	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_guanic_bat_0.20870	ITEM_PROCESS	false	9
item.raw_guide_cake.7543	Raw guide cake	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_guide_cake.7543	ITEM_PROCESS	false	9
item.raw_guppy.25652	Raw guppy	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_guppy.25652	ITEM_PROCESS	true	9
item.raw_haddock.32317	Raw haddock	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_haddock.32317	ITEM_PROCESS	false	9
item.raw_halibut.32333	Raw halibut	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_halibut.32333	ITEM_PROCESS	false	9
item.raw_harpoonfish.25564	Raw harpoonfish	A useful tool.	ITEM	COMMON	GATHERING_TOOL	cache-item-family.raw_harpoonfish.25564	ITEM_PROCESS	false	9
item.raw_herring	Raw herring	I should try cooking this.	ITEM	UNCOMMON	PROCESSING_INPUT	item-family.raw_herring	ITEM_PROCESS,ITEM_USE_ON_OBJECT	true	5
item.raw_impaler_meat.33821	Raw impaler meat	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_impaler_meat.33821	ITEM_PROCESS	true	9
item.raw_jubbly.7566	Raw jubbly	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_jubbly.7566	ITEM_PROCESS	false	9
item.raw_jumbo_squid.31561	Raw jumbo squid	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_jumbo_squid.31561	ITEM_PROCESS	false	9
item.raw_karambwan.3142	Raw karambwan	A useful processing resource.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.raw_karambwan.3142	ITEM_PROCESS	false	9
item.raw_karambwanji.3150	Raw karambwanji	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_karambwanji.3150	ITEM_PROCESS	false	9
item.raw_kryket_bat_4.20878	Raw kryket bat (4)	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_kryket_bat_4.20878	ITEM_PROCESS	false	9
item.raw_kyatt.29125	Raw kyatt	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_kyatt.29125	ITEM_PROCESS	false	9
item.raw_kyren_fish_6.20867	Raw kyren fish (6)	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_kyren_fish_6.20867	ITEM_PROCESS	false	9
item.raw_larupia.29122	Raw larupia	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_larupia.29122	ITEM_PROCESS	false	9
item.raw_lava_eel.2148	Raw lava eel	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_lava_eel.2148	ITEM_PROCESS	false	9
item.raw_leckish_fish_2.20859	Raw leckish fish (2)	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_leckish_fish_2.20859	ITEM_PROCESS	false	9
item.raw_mackerel.353	Raw mackerel	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_mackerel.353	ITEM_PROCESS	false	9
item.raw_manta_ray.389	Raw manta ray	A useful processing resource.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.raw_manta_ray.389	ITEM_PROCESS	false	9
item.raw_marlin.32349	Raw marlin	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_marlin.32349	ITEM_PROCESS	false	9
item.raw_monkfish.7944	Raw monkfish	A useful processing resource.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.raw_monkfish.7944	ITEM_PROCESS	false	9
item.raw_moonlight_antelope.29113	Raw moonlight antelope	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_moonlight_antelope.29113	ITEM_PROCESS	false	9
item.raw_moss_lizard.29076	Raw moss lizard	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_moss_lizard.29076	ITEM_PROCESS	false	9
item.raw_mud_pie.7168	Raw mud pie	A useful processing resource.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.raw_mud_pie.7168	ITEM_PROCESS	false	9
item.raw_murng_bat_5.20880	Raw murng bat (5)	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_murng_bat_5.20880	ITEM_PROCESS	false	9
item.raw_mycil_fish_4.20863	Raw mycil fish (4)	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_mycil_fish_4.20863	ITEM_PROCESS	false	9
item.raw_mystery_meat.24782	Raw mystery meat	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_mystery_meat.24782	ITEM_PROCESS	false	9
item.raw_oomlie.2337	Raw oomlie	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_oomlie.2337	ITEM_PROCESS	false	9
item.raw_pheasant.6178	Raw pheasant	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_pheasant.6178	ITEM_PROCESS	true	9
item.raw_phluxia_bat_3.20876	Raw phluxia bat (3)	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_phluxia_bat_3.20876	ITEM_PROCESS	false	9
item.raw_prael_bat_1.20872	Raw prael bat (1)	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_prael_bat_1.20872	ITEM_PROCESS	false	9
item.raw_psykk_bat_6.20882	Raw psykk bat (6)	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_psykk_bat_6.20882	ITEM_PROCESS	false	9
item.raw_pyre_fox.29110	Raw pyre fox	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_pyre_fox.29110	ITEM_PROCESS	false	9
item.raw_pysk_fish_0.20855	Raw pysk fish (0)	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_pysk_fish_0.20855	ITEM_PROCESS	false	9
item.raw_rabbit.3226	Raw rabbit	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_rabbit.3226	ITEM_PROCESS	false	9
item.raw_rainbow_crab_meat.31700	Raw rainbow crab meat	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_rainbow_crab_meat.31700	ITEM_PROCESS	false	9
item.raw_rainbow_fish.10138	Raw rainbow fish	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_rainbow_fish.10138	ITEM_PROCESS	false	9
item.raw_rat_meat.2134	Raw rat meat	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_rat_meat.2134	ITEM_PROCESS	true	9
item.raw_red_crab_meat.31686	Raw red crab meat	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_red_crab_meat.31686	ITEM_PROCESS	false	9
item.raw_roqed_fish_5.20865	Raw roqed fish (5)	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_roqed_fish_5.20865	ITEM_PROCESS	false	9
item.raw_salmon	Raw salmon	I should try cooking this.	ITEM	UNCOMMON	PROCESSING_INPUT	item-family.raw_salmon	ITEM_PROCESS,ITEM_USE_ON_OBJECT	true	5
item.raw_sardine	Raw sardine	I should try cooking this.	ITEM	UNCOMMON	PROCESSING_INPUT	item-family.raw_sardine	ITEM_PROCESS,ITEM_USE_ON_OBJECT	true	5
item.raw_sea_turtle.395	Raw sea turtle	A useful processing resource.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.raw_sea_turtle.395	ITEM_PROCESS	false	9
item.raw_shark.383	Raw shark	A useful processing resource.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.raw_shark.383	ITEM_PROCESS	false	9
item.raw_shrimps	Raw shrimps	I should try cooking this.	ITEM	UNCOMMON	PROCESSING_INPUT	item-family.raw_shrimps	ITEM_PROCESS,ITEM_USE_ON_OBJECT	true	1
item.raw_slimy_eel.3379	Raw slimy eel	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_slimy_eel.3379	ITEM_PROCESS	false	9
item.raw_stuffed_snake.7577	Raw stuffed snake	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_stuffed_snake.7577	ITEM_PROCESS	false	9
item.raw_summer_pie.7216	Raw summer pie	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_summer_pie.7216	ITEM_PROCESS	false	9
item.raw_sunlight_antelope.29116	Raw sunlight antelope	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_sunlight_antelope.29116	ITEM_PROCESS	false	9
item.raw_suphi_fish_1.20857	Raw suphi fish (1)	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_suphi_fish_1.20857	ITEM_PROCESS	false	9
item.raw_swamp_paste.1940	Raw swamp paste	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_swamp_paste.1940	ITEM_PROCESS	false	9
item.raw_swordtip_squid.31553	Raw swordtip squid	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_swordtip_squid.31553	ITEM_PROCESS	false	9
item.raw_t_bone_steak.33106	Raw t-bone steak	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_t_bone_steak.33106	ITEM_PROCESS	true	9
item.raw_tetra.25664	Raw tetra	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_tetra.25664	ITEM_PROCESS	true	9
item.raw_trout	Raw trout	I should try cooking this.	ITEM	UNCOMMON	PROCESSING_INPUT	item-family.raw_trout	ITEM_PROCESS,ITEM_USE_ON_OBJECT	true	5
item.raw_ugthanki_meat.1859	Raw ugthanki meat	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_ugthanki_meat.1859	ITEM_PROCESS	false	9
item.raw_wild_kebbit.29104	Raw wild kebbit	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_wild_kebbit.29104	ITEM_PROCESS	false	9
item.raw_wild_pie.7206	Raw wild pie	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_wild_pie.7206	ITEM_PROCESS	false	9
item.raw_yak_meat.10816	Raw yak meat	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_yak_meat.10816	ITEM_PROCESS	false	9
item.raw_yellowfin.32325	Raw yellowfin	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.raw_yellowfin.32325	ITEM_PROCESS	false	9
item.ray_barbs.31959	Ray barbs	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.ray_barbs.31959	ITEM_PROCESS	false	9
item.reagent_pouch.29996	Reagent pouch	An interactable item.	ITEM	COMMON	UTILITY	cache-item-family.reagent_pouch.29996	ITEM_ACTIVATE	false	9
item.red_banana.7572	Red banana	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.red_banana.7572	ITEM_CONSUME	false	9
item.red_bead.1470	Red bead	A small round red bead.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.red_bead.1470	ITEM_PROCESS	true	14
item.red_beret.12247	Red beret	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_beret.12247	ITEM_EQUIP	false	9
item.red_boater.7319	Red boater	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_boater.7319	ITEM_EQUIP	false	9
item.red_boots.2904	Red boots	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_boots.2904	ITEM_EQUIP	true	9
item.red_candy.24984	Red candy	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.red_candy.24984	ITEM_CONSUME	false	9
item.red_cape.1007	Red cape	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_cape.1007	ITEM_EQUIP	false	9
item.red_cavalier.12323	Red cavalier	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_cavalier.12323	ITEM_EQUIP	false	9
item.red_chinchompa.9977	Red chinchompa	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.red_chinchompa.9977	ITEM_EQUIP	false	9
item.red_crab.7505	Red crab	You'll need something to break through that shell.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.red_crab.7505	ITEM_PROCESS	false	14
item.red_crab_meat.31689	Red crab meat	Consumable item.	ITEM	UNCOMMON	SUPPORT	cache-item-family.red_crab_meat.31689	ITEM_CONSUME	false	9
item.red_d_hide_body.2501	Red d'hide body	A piece of usable equipment.	ITEM	EPIC	SUPPORT	cache-item-family.red_d_hide_body.2501	ITEM_EQUIP	false	9
item.red_d_hide_chaps.2495	Red d'hide chaps	A piece of usable equipment.	ITEM	EPIC	SUPPORT	cache-item-family.red_d_hide_chaps.2495	ITEM_EQUIP	false	9
item.red_d_hide_shield.22281	Red d'hide shield	A piece of usable equipment.	ITEM	EPIC	COMBAT_METHOD	cache-item-family.red_d_hide_shield.22281	ITEM_EQUIP	false	9
item.red_d_hide_vambraces.2489	Red d'hide vambraces	A piece of usable equipment.	ITEM	EPIC	SUPPORT	cache-item-family.red_d_hide_vambraces.2489	ITEM_EQUIP	false	9
item.red_dragon_leather.2507	Red dragon leather	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.red_dragon_leather.2507	ITEM_PROCESS	false	9
item.red_dragon_mask.12522	Red dragon mask	A piece of usable equipment.	ITEM	RARE	SUPPORT	cache-item-family.red_dragon_mask.12522	ITEM_EQUIP	false	9
item.red_dragonhide.1749	Red dragonhide	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.red_dragonhide.1749	ITEM_PROCESS	false	9
item.red_dragonhide_set.12869	Red dragonhide set	A useful processing resource.	ITEM	EPIC	PROCESSING_INPUT	cache-item-family.red_dragonhide_set.12869	ITEM_PROCESS	false	9
item.red_dye.1763	Red dye	A little bottle of red dye.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.red_dye.1763	ITEM_PROCESS	true	14
item.red_elegant_blouse.10424	Red elegant blouse	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_elegant_blouse.10424	ITEM_EQUIP	false	9
item.red_elegant_legs.10406	Red elegant legs	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_elegant_legs.10406	ITEM_EQUIP	false	9
item.red_elegant_shirt.10404	Red elegant shirt	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_elegant_shirt.10404	ITEM_EQUIP	false	9
item.red_elegant_skirt.10426	Red elegant skirt	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_elegant_skirt.10426	ITEM_EQUIP	false	9
item.red_feather.10088	Red feather	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.red_feather.10088	ITEM_PROCESS	false	9
item.red_firelighter.7329	Red firelighter	Makes firelighting a lot easier.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.red_firelighter.7329	ITEM_PROCESS	false	14
item.red_flowers.2462	Red flowers	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.red_flowers.2462	ITEM_EQUIP	false	9
item.red_gloves.2912	Red gloves	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_gloves.2912	ITEM_EQUIP	true	9
item.red_goblin_mail.9054	Red goblin mail	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_goblin_mail.9054	ITEM_EQUIP	true	9
item.red_hat.2910	Red hat	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_hat.2910	ITEM_EQUIP	false	9
item.red_headband.2645	Red headband	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_headband.2645	ITEM_EQUIP	false	9
item.red_icon.25228	Red icon	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.red_icon.25228	ITEM_EQUIP	false	9
item.red_logs.7404	Red logs	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.red_logs.7404	ITEM_PROCESS	false	9
item.red_mahogany_log.4445	Red mahogany log	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.red_mahogany_log.4445	ITEM_PROCESS	false	9
item.red_naval_shirt.8954	Red naval shirt	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_naval_shirt.8954	ITEM_EQUIP	false	9
item.red_navy_slacks.8993	Red navy slacks	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_navy_slacks.8993	ITEM_EQUIP	false	9
item.red_robe_bottoms.2908	Red robe bottoms	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_robe_bottoms.2908	ITEM_EQUIP	false	9
item.red_robe_top.2906	Red robe top	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_robe_top.2906	ITEM_EQUIP	false	9
item.red_rose_seed.6454	Red rose seed	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.red_rose_seed.6454	ITEM_PROCESS	false	9
item.red_salamander.10147	Red salamander	A piece of usable equipment.	ITEM	EPIC	COMBAT_METHOD	cache-item-family.red_salamander.10147	ITEM_EQUIP	false	9
item.red_satchel.10879	Red satchel	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_satchel.10879	ITEM_EQUIP	false	9
item.red_slayer_helmet.19647	Red slayer helmet	A piece of usable equipment.	ITEM	RARE	SUPPORT	cache-item-family.red_slayer_helmet.19647	ITEM_EQUIP	false	9
item.red_slayer_helmet_i.19649	Red slayer helmet (i)	A piece of usable equipment.	ITEM	RARE	SUPPORT	cache-item-family.red_slayer_helmet_i.19649	ITEM_EQUIP	false	9
item.red_spiders_eggs.223	Red spiders' eggs	Ewww!	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.red_spiders_eggs.223	ITEM_PROCESS	true	14
item.red_spiky_vambraces.10083	Red spiky vambraces	A piece of usable equipment.	ITEM	EPIC	SUPPORT	cache-item-family.red_spiky_vambraces.10083	ITEM_EQUIP	false	9
item.red_topaz.1613	Red topaz	A semi precious stone.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.red_topaz.1613	ITEM_PROCESS	false	14
item.red_topaz_machete.6317	Red topaz machete	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.red_topaz_machete.6317	ITEM_EQUIP	false	9
item.red_tricorn_hat.8961	Red tricorn hat	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.red_tricorn_hat.8961	ITEM_EQUIP	false	9
item.redberries.1951	Redberries	Very bright red berries.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.redberries.1951	ITEM_PROCESS	true	14
item.redberry_pie.2325	Redberry pie	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.redberry_pie.2325	ITEM_CONSUME	true	9
item.redberry_seed.5101	Redberry seed	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.redberry_seed.5101	ITEM_PROCESS	false	9
item.redeyes_bone.26592	Redeyes' bone	A useful processing resource.	ITEM	UNCOMMON	PROCESSING_INPUT	cache-item-family.redeyes_bone.26592	ITEM_PROCESS	false	9
item.reduced_cadava_potion.22589	Reduced cadava potion	Consumable item.	ITEM	RARE	SUPPORT	cache-item-family.reduced_cadava_potion.22589	ITEM_CONSUME	false	9
item.redwood_bird_house.22204	Redwood bird house	Feed and catch the birds by placing this in the right spot.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.redwood_bird_house.22204	ITEM_PROCESS	false	14
item.redwood_hiking_staff.31049	Redwood hiking staff	A piece of usable equipment.	ITEM	RARE	COMBAT_METHOD	cache-item-family.redwood_hiking_staff.31049	ITEM_EQUIP	false	9
item.redwood_logs.19669	Redwood logs	A useful processing resource.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.redwood_logs.19669	ITEM_PROCESS	false	9
item.redwood_pyre_logs.19672	Redwood pyre logs	A useful processing resource.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.redwood_pyre_logs.19672	ITEM_PROCESS	false	9
item.redwood_sapling.22859	Redwood sapling	This sapling is ready to be replanted in a Redwood patch.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.redwood_sapling.22859	ITEM_PROCESS	false	14
item.redwood_seedling.22850	Redwood seedling	A useful processing resource.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.redwood_seedling.22850	ITEM_PROCESS	false	9
item.redwood_seedling_w.22854	Redwood seedling (w)	A useful processing resource.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.redwood_seedling_w.22854	ITEM_PROCESS	false	9
item.redwood_shield.22266	Redwood shield	A piece of usable equipment.	ITEM	EPIC	COMBAT_METHOD	cache-item-family.redwood_shield.22266	ITEM_EQUIP	false	9
item.redwood_tree_seed.22871	Redwood tree seed	A useful processing resource.	ITEM	RARE	PROCESSING_INPUT	cache-item-family.redwood_tree_seed.22871	ITEM_PROCESS	false	9
item.regen_bracelet.11133	Regen bracelet	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.regen_bracelet.11133	ITEM_EQUIP	false	9
item.reinforced_goggles.24942	Reinforced goggles	A piece of usable equipment.	ITEM	COMMON	SUPPORT	cache-item-family.reinforced_goggles.24942	ITEM_EQUIP	false	9
item.rejuvenation_potion.20702	Rejuvenation potion	Consumable item.	ITEM	RARE	SUPPORT	cache-item-family.rejuvenation_potion.20702	ITEM_CONSUME	false	9
item.relicym_s_balm_4.4842	Relicym's balm(4)	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.relicym_s_balm_4.4842	ITEM_CONSUME	false	9
item.relicym_s_mix.11439	Relicym's mix	Consumable item.	ITEM	COMMON	SUPPORT	cache-item-family.relicym_s_mix.11439	ITEM_CONSUME	false	9
